# Wavelength, Molecular Absorption, Ozone, Rayleigh Scattering, Aerosol Extinction
1.900551080e+03	2.040285128e-01	1.000000000e+00	9.995085403e-01	9.943592612e-01
1.900557415e+03	2.481276476e-01	1.000000000e+00	9.995085471e-01	9.943592871e-01
1.900563750e+03	2.878236526e-01	1.000000000e+00	9.995085539e-01	9.943593129e-01
1.900570086e+03	3.231386870e-01	1.000000000e+00	9.995085607e-01	9.943593388e-01
1.900576421e+03	3.547470979e-01	1.000000000e+00	9.995085676e-01	9.943593647e-01
1.900582756e+03	3.826808710e-01	1.000000000e+00	9.995085744e-01	9.943593906e-01
1.900589091e+03	4.069546106e-01	1.000000000e+00	9.995085812e-01	9.943594164e-01
1.900595427e+03	4.281856578e-01	1.000000000e+00	9.995085880e-01	9.943594423e-01
1.900601762e+03	4.471145918e-01	1.000000000e+00	9.995085948e-01	9.943594682e-01
1.900608097e+03	4.639896358e-01	1.000000000e+00	9.995086016e-01	9.943594940e-01
1.900614433e+03	4.788899075e-01	1.000000000e+00	9.995086084e-01	9.943595199e-01
1.900620768e+03	4.922508754e-01	1.000000000e+00	9.995086152e-01	9.943595458e-01
1.900627103e+03	5.045885474e-01	1.000000000e+00	9.995086220e-01	9.943595717e-01
1.900633439e+03	5.159668991e-01	1.000000000e+00	9.995086288e-01	9.943595975e-01
1.900639774e+03	5.263557742e-01	1.000000000e+00	9.995086356e-01	9.943596234e-01
1.900646110e+03	5.359236173e-01	1.000000000e+00	9.995086424e-01	9.943596493e-01
1.900652445e+03	5.448815211e-01	1.000000000e+00	9.995086492e-01	9.943596752e-01
1.900658781e+03	5.531288896e-01	1.000000000e+00	9.995086560e-01	9.943597010e-01
1.900665116e+03	5.605605862e-01	1.000000000e+00	9.995086628e-01	9.943597269e-01
1.900671452e+03	5.673798243e-01	1.000000000e+00	9.995086696e-01	9.943597528e-01
1.900677788e+03	5.737179329e-01	1.000000000e+00	9.995086765e-01	9.943597786e-01
1.900684123e+03	5.795352020e-01	1.000000000e+00	9.995086833e-01	9.943598045e-01
1.900690459e+03	5.848750405e-01	1.000000000e+00	9.995086901e-01	9.943598304e-01
1.900696794e+03	5.899890700e-01	1.000000000e+00	9.995086969e-01	9.943598563e-01
1.900703130e+03	5.950409396e-01	1.000000000e+00	9.995087037e-01	9.943598821e-01
1.900709466e+03	5.998183331e-01	1.000000000e+00	9.995087105e-01	9.943599080e-01
1.900715801e+03	6.041403196e-01	1.000000000e+00	9.995087173e-01	9.943599339e-01
1.900722137e+03	6.080684378e-01	1.000000000e+00	9.995087241e-01	9.943599597e-01
1.900728473e+03	6.117014283e-01	1.000000000e+00	9.995087309e-01	9.943599856e-01
1.900734809e+03	6.150460475e-01	1.000000000e+00	9.995087377e-01	9.943600115e-01
1.900741145e+03	6.181299709e-01	1.000000000e+00	9.995087445e-01	9.943600374e-01
1.900747480e+03	6.209125938e-01	1.000000000e+00	9.995087513e-01	9.943600632e-01
1.900753816e+03	6.232666171e-01	1.000000000e+00	9.995087581e-01	9.943600891e-01
1.900760152e+03	6.251801581e-01	1.000000000e+00	9.995087649e-01	9.943601150e-01
1.900766488e+03	6.266806492e-01	1.000000000e+00	9.995087717e-01	9.943601408e-01
1.900772824e+03	6.275957956e-01	1.000000000e+00	9.995087785e-01	9.943601667e-01
1.900779160e+03	6.276796098e-01	1.000000000e+00	9.995087853e-01	9.943601926e-01
1.900785496e+03	6.267137357e-01	1.000000000e+00	9.995087921e-01	9.943602184e-01
1.900791832e+03	6.243155386e-01	1.000000000e+00	9.995087989e-01	9.943602443e-01
1.900798168e+03	6.199110528e-01	1.000000000e+00	9.995088057e-01	9.943602702e-01
1.900804504e+03	6.127395803e-01	1.000000000e+00	9.995088125e-01	9.943602960e-01
1.900810840e+03	6.018585944e-01	1.000000000e+00	9.995088193e-01	9.943603219e-01
1.900817176e+03	5.863441762e-01	1.000000000e+00	9.995088262e-01	9.943603478e-01
1.900823512e+03	5.671568670e-01	1.000000000e+00	9.995088330e-01	9.943603737e-01
1.900829848e+03	5.499912053e-01	1.000000000e+00	9.995088398e-01	9.943603995e-01
1.900836184e+03	5.442033432e-01	1.000000000e+00	9.995088466e-01	9.943604254e-01
1.900842520e+03	5.543983070e-01	1.000000000e+00	9.995088534e-01	9.943604513e-01
1.900848856e+03	5.746362167e-01	1.000000000e+00	9.995088602e-01	9.943604771e-01
1.900855192e+03	5.959394487e-01	1.000000000e+00	9.995088670e-01	9.943605030e-01
1.900861529e+03	6.138278049e-01	1.000000000e+00	9.995088738e-01	9.943605289e-01
1.900867865e+03	6.276117092e-01	1.000000000e+00	9.995088806e-01	9.943605547e-01
1.900874201e+03	6.377657525e-01	1.000000000e+00	9.995088874e-01	9.943605806e-01
1.900880537e+03	6.450598132e-01	1.000000000e+00	9.995088942e-01	9.943606065e-01
1.900886874e+03	6.503569977e-01	1.000000000e+00	9.995089010e-01	9.943606323e-01
1.900893210e+03	6.542296717e-01	1.000000000e+00	9.995089078e-01	9.943606582e-01
1.900899546e+03	6.569655286e-01	1.000000000e+00	9.995089146e-01	9.943606841e-01
